Id,plant_nr,plant_id,branch_nr,branch_id,flower_nr,flower_id,n_seeds,n_unfertilized_ovules,comment
59,1,59_1,1,59_1_1,5,59_1_1_5,1,3,
59,1,59_1,1,59_1_1,6,59_1_1_6,1,3,
59,1,59_1,1,59_1_1,7,59_1_1_7,1,3,
59,1,59_1,1,59_1_1,8,59_1_1_8,2,2,
59,1,59_1,1,59_1_1,9,59_1_1_9,1,3,
59,1,59_1,1,59_1_1,10,59_1_1_10,1,3,
59,1,59_1,1,59_1_1,11,59_1_1_11,1,3,
59,1,59_1,1,59_1_1,12,59_1_1_12,2,2,
59,1,59_1,1,59_1_1,13,59_1_1_13,2,2,
59,1,59_1,1,59_1_1,14,59_1_1_14,1,3,
59,1,59_1,1,59_1_1,15,59_1_1_15,1,3,
59,1,59_1,1,59_1_1,16,59_1_1_16,1,3,
59,1,59_1,1,59_1_1,17,59_1_1_17,1,3,
59,1,59_1,1,59_1_1,18,59_1_1_18,1,3,
59,1,59_1,2,59_1_2,1,59_1_2_1,3,1,
59,1,59_1,2,59_1_2,2,59_1_2_2,1,3,
59,1,59_1,2,59_1_2,3,59_1_2_3,1,3,
59,1,59_1,2,59_1_2,4,59_1_2_4,1,3,
59,1,59_1,2,59_1_2,5,59_1_2_5,1,3,
59,1,59_1,2,59_1_2,6,59_1_2_6,4,0,
59,1,59_1,2,59_1_2,7,59_1_2_7,1,3,
59,1,59_1,2,59_1_2,8,59_1_2_8,4,0,
59,1,59_1,2,59_1_2,9,59_1_2_9,1,3,
59,1,59_1,2,59_1_2,10,59_1_2_10,2,2,
59,1,59_1,2,59_1_2,11,59_1_2_11,1,3,
59,1,59_1,2,59_1_2,12,59_1_2_12,1,3,
59,1,59_1,2,59_1_2,13,59_1_2_13,2,2,
59,1,59_1,2,59_1_2,14,59_1_2_14,1,3,
59,1,59_1,2,59_1_2,15,59_1_2_15,2,2,
59,1,59_1,2,59_1_2,16,59_1_2_16,1,3,
59,1,59_1,2,59_1_2,17,59_1_2_17,1,3,
59,1,59_1,2,59_1_2,18,59_1_2_18,1,3,
59,1,59_1,2,59_1_2,19,59_1_2_19,1,3,
59,1,59_1,2,59_1_2,20,59_1_2_20,2,2,
59,1,59_1,2,59_1_2,21,59_1_2_21,4,0,
59,1,59_1,2,59_1_2,22,59_1_2_22,2,2,
59,1,59_1,2,59_1_2,23,59_1_2_23,1,3,
59,1,59_1,2,59_1_2,24,59_1_2_24,1,3,
59,1,59_1,2,59_1_2,25,59_1_2_25,2,2,
59,1,59_1,2,59_1_2,26,59_1_2_26,3,1,
59,1,59_1,2,59_1_2,27,59_1_2_27,1,3,
59,1,59_1,2,59_1_2,28,59_1_2_28,2,2,
59,1,59_1,2,59_1_2,29,59_1_2_29,3,1,
59,1,59_1,2,59_1_2,30,59_1_2_30,1,3,
59,1,59_1,2,59_1_2,31,59_1_2_31,1,3,
59,1,59_1,2,59_1_2,32,59_1_2_32,1,3,
59,1,59_1,2,59_1_2,33,59_1_2_33,1,3,
59,1,59_1,2,59_1_2,34,59_1_2_34,2,2,
59,2,59_2,1,59_2_1,1,59_2_1_1,3,1,
59,2,59_2,1,59_2_1,2,59_2_1_2,3,1,
59,2,59_2,1,59_2_1,3,59_2_1_3,1,3,
59,2,59_2,1,59_2_1,4,59_2_1_4,3,1,
59,2,59_2,1,59_2_1,5,59_2_1_5,2,2,
59,2,59_2,1,59_2_1,6,59_2_1_6,1,3,
59,2,59_2,1,59_2_1,7,59_2_1_7,3,1,
59,2,59_2,1,59_2_1,8,59_2_1_8,2,2,
59,2,59_2,1,59_2_1,9,59_2_1_9,1,3,
59,2,59_2,1,59_2_1,10,59_2_1_10,3,1,
59,2,59_2,1,59_2_1,11,59_2_1_11,3,1,
59,2,59_2,1,59_2_1,12,59_2_1_12,1,3,
59,2,59_2,1,59_2_1,13,59_2_1_13,2,2,
59,2,59_2,1,59_2_1,14,59_2_1_14,1,3,
59,2,59_2,1,59_2_1,15,59_2_1_15,1,3,
59,2,59_2,1,59_2_1,16,59_2_1_16,2,2,
59,2,59_2,1,59_2_1,17,59_2_1_17,1,3,
59,2,59_2,1,59_2_1,18,59_2_1_18,1,3,
59,2,59_2,1,59_2_1,19,59_2_1_19,2,2,
59,2,59_2,1,59_2_1,20,59_2_1_20,2,2,
59,2,59_2,1,59_2_1,21,59_2_1_21,1,3,
59,2,59_2,1,59_2_1,22,59_2_1_22,1,3,
59,2,59_2,1,59_2_1,23,59_2_1_23,3,1,
59,2,59_2,1,59_2_1,24,59_2_1_24,1,3,
59,2,59_2,1,59_2_1,25,59_2_1_25,2,2,
59,2,59_2,1,59_2_1,26,59_2_1_26,1,3,
59,2,59_2,1,59_2_1,27,59_2_1_27,2,2,
59,2,59_2,1,59_2_1,28,59_2_1_28,1,3,
59,2,59_2,1,59_2_1,29,59_2_1_29,1,3,
59,2,59_2,1,59_2_1,30,59_2_1_30,3,1,
59,2,59_2,1,59_2_1,31,59_2_1_31,2,2,
59,2,59_2,1,59_2_1,32,59_2_1_32,1,3,
59,2,59_2,1,59_2_1,33,59_2_1_33,1,3,
59,3,59_3,1,59_3_1,1,59_3_1_1,3,1,
59,3,59_3,1,59_3_1,2,59_3_1_2,1,3,
59,3,59_3,1,59_3_1,3,59_3_1_3,3,1,
59,3,59_3,1,59_3_1,4,59_3_1_4,3,1,
59,3,59_3,1,59_3_1,5,59_3_1_5,2,2,
59,3,59_3,1,59_3_1,6,59_3_1_6,2,2,
59,3,59_3,1,59_3_1,7,59_3_1_7,3,1,
59,3,59_3,1,59_3_1,8,59_3_1_8,4,0,
59,3,59_3,1,59_3_1,9,59_3_1_9,2,2,
59,3,59_3,1,59_3_1,10,59_3_1_10,3,1,
59,3,59_3,1,59_3_1,11,59_3_1_11,2,2,
59,3,59_3,1,59_3_1,12,59_3_1_12,2,2,
59,3,59_3,1,59_3_1,13,59_3_1_13,2,2,
59,3,59_3,1,59_3_1,14,59_3_1_14,1,3,
59,3,59_3,1,59_3_1,15,59_3_1_15,2,2,
59,3,59_3,1,59_3_1,16,59_3_1_16,1,3,
59,3,59_3,1,59_3_1,17,59_3_1_17,1,3,
59,3,59_3,1,59_3_1,18,59_3_1_18,1,3,
59,3,59_3,1,59_3_1,19,59_3_1_19,1,3,
59,3,59_3,1,59_3_1,20,59_3_1_20,1,3,
59,3,59_3,1,59_3_1,21,59_3_1_21,1,3,
59,3,59_3,1,59_3_1,22,59_3_1_22,2,2,
59,3,59_3,1,59_3_1,23,59_3_1_23,2,2,
59,3,59_3,1,59_3_1,24,59_3_1_24,2,2,
59,3,59_3,1,59_3_1,25,59_3_1_25,2,2,
59,3,59_3,1,59_3_1,26,59_3_1_26,1,3,
59,3,59_3,1,59_3_1,27,59_3_1_27,2,2,
59,3,59_3,1,59_3_1,28,59_3_1_28,1,3,
59,3,59_3,1,59_3_1,29,59_3_1_29,1,3,
59,3,59_3,1,59_3_1,30,59_3_1_30,2,2,
59,3,59_3,1,59_3_1,31,59_3_1_31,2,2,
59,3,59_3,1,59_3_1,32,59_3_1_32,1,3,
59,3,59_3,1,59_3_1,33,59_3_1_33,2,2,
59,3,59_3,1,59_3_1,34,59_3_1_34,3,1,
59,3,59_3,1,59_3_1,35,59_3_1_35,1,3,
59,3,59_3,1,59_3_1,36,59_3_1_36,1,3,
59,3,59_3,1,59_3_1,37,59_3_1_37,1,3,
59,3,59_3,1,59_3_1,38,59_3_1_38,1,3,
59,3,59_3,1,59_3_1,39,59_3_1_39,2,2,
59,3,59_3,1,59_3_1,40,59_3_1_40,2,2,
59,3,59_3,1,59_3_1,41,59_3_1_41,1,3,
59,3,59_3,1,59_3_1,42,59_3_1_42,3,1,
59,3,59_3,1,59_3_1,43,59_3_1_43,3,1,
59,3,59_3,1,59_3_1,44,59_3_1_44,1,3,
59,3,59_3,1,59_3_1,45,59_3_1_45,3,1,
59,3,59_3,1,59_3_1,46,59_3_1_46,2,2,
59,3,59_3,1,59_3_1,47,59_3_1_47,2,2,
59,3,59_3,1,59_3_1,48,59_3_1_48,1,3,
59,3,59_3,1,59_3_1,49,59_3_1_49,2,2,
59,3,59_3,1,59_3_1,50,59_3_1_50,1,3,
59,3,59_3,1,59_3_1,51,59_3_1_51,1,3,
59,3,59_3,1,59_3_1,52,59_3_1_52,2,2,
59,3,59_3,1,59_3_1,53,59_3_1_53,1,3,
59,3,59_3,1,59_3_1,54,59_3_1_54,1,3,
59,3,59_3,1,59_3_1,55,59_3_1_55,3,1,
59,3,59_3,1,59_3_1,56,59_3_1_56,1,3,
59,3,59_3,1,59_3_1,57,59_3_1_57,1,3,
59,3,59_3,1,59_3_1,58,59_3_1_58,1,3,
59,3,59_3,1,59_3_1,59,59_3_1_59,2,2,
59,3,59_3,1,59_3_1,60,59_3_1_60,2,2,
59,3,59_3,1,59_3_1,61,59_3_1_61,1,3,
59,3,59_3,1,59_3_1,62,59_3_1_62,1,3,
59,3,59_3,1,59_3_1,63,59_3_1_63,1,3,
59,3,59_3,1,59_3_1,64,59_3_1_64,1,3,
59,3,59_3,1,59_3_1,65,59_3_1_65,1,3,
59,3,59_3,1,59_3_1,66,59_3_1_66,2,2,
59,3,59_3,1,59_3_1,67,59_3_1_67,1,3,
59,3,59_3,1,59_3_1,68,59_3_1_68,2,2,
59,3,59_3,1,59_3_1,69,59_3_1_69,1,3,
59,3,59_3,1,59_3_1,70,59_3_1_70,2,2,
59,3,59_3,1,59_3_1,71,59_3_1_71,1,3,
59,3,59_3,1,59_3_1,72,59_3_1_72,1,3,
59,3,59_3,1,59_3_1,73,59_3_1_73,1,3,
59,3,59_3,1,59_3_1,74,59_3_1_74,2,2,
59,3,59_3,1,59_3_1,75,59_3_1_75,1,3,
59,3,59_3,1,59_3_1,76,59_3_1_76,1,3,
59,3,59_3,1,59_3_1,77,59_3_1_77,1,3,
59,3,59_3,1,59_3_1,78,59_3_1_78,1,3,
59,3,59_3,1,59_3_1,79,59_3_1_79,1,3,
59,3,59_3,1,59_3_1,80,59_3_1_80,1,3,
59,3,59_3,1,59_3_1,81,59_3_1_81,2,2,
59,3,59_3,1,59_3_1,82,59_3_1_82,1,3,
59,3,59_3,1,59_3_1,83,59_3_1_83,1,3,
59,3,59_3,1,59_3_1,84,59_3_1_84,1,3,
59,3,59_3,1,59_3_1,85,59_3_1_85,2,2,
59,3,59_3,1,59_3_1,86,59_3_1_86,3,1,
59,3,59_3,1,59_3_1,87,59_3_1_87,1,3,
59,3,59_3,1,59_3_1,88,59_3_1_88,1,3,
59,3,59_3,1,59_3_1,89,59_3_1_89,2,2,
59,3,59_3,1,59_3_1,90,59_3_1_90,1,3,
59,3,59_3,1,59_3_1,91,59_3_1_91,2,2,
59,3,59_3,1,59_3_1,92,59_3_1_92,1,3,
59,3,59_3,1,59_3_1,93,59_3_1_93,3,1,
59,3,59_3,1,59_3_1,94,59_3_1_94,1,3,
59,3,59_3,1,59_3_1,95,59_3_1_95,1,3,
59,3,59_3,1,59_3_1,96,59_3_1_96,2,2,
59,3,59_3,2,59_3_2,1,59_3_2_1,1,3,
59,3,59_3,2,59_3_2,2,59_3_2_2,2,2,
59,3,59_3,2,59_3_2,3,59_3_2_3,3,1,
59,3,59_3,2,59_3_2,4,59_3_2_4,3,1,
59,3,59_3,2,59_3_2,5,59_3_2_5,1,3,
59,3,59_3,2,59_3_2,6,59_3_2_6,1,3,
59,3,59_3,3,59_3_3,1,59_3_3_1,1,3,
59,3,59_3,3,59_3_3,2,59_3_3_2,1,3,
59,3,59_3,3,59_3_3,3,59_3_3_3,1,3,
59,3,59_3,3,59_3_3,4,59_3_3_4,1,3,
59,3,59_3,3,59_3_3,5,59_3_3_5,2,2,
59,3,59_3,3,59_3_3,6,59_3_3_6,1,3,
59,3,59_3,3,59_3_3,7,59_3_3_7,1,3,
59,3,59_3,3,59_3_3,8,59_3_3_8,2,2,
59,3,59_3,3,59_3_3,9,59_3_3_9,1,3,
59,3,59_3,3,59_3_3,10,59_3_3_10,1,3,
59,3,59_3,3,59_3_3,11,59_3_3_11,1,3,
59,3,59_3,3,59_3_3,12,59_3_3_12,2,2,
59,3,59_3,3,59_3_3,13,59_3_3_13,1,3,
59,3,59_3,3,59_3_3,14,59_3_3_14,1,3,
59,3,59_3,3,59_3_3,15,59_3_3_15,1,3,
59,3,59_3,3,59_3_3,16,59_3_3_16,1,3,
59,3,59_3,3,59_3_3,17,59_3_3_17,1,3,
59,3,59_3,3,59_3_3,18,59_3_3_18,1,3,
59,3,59_3,3,59_3_3,19,59_3_3_19,1,3,
59,3,59_3,3,59_3_3,20,59_3_3_20,1,3,
59,3,59_3,3,59_3_3,21,59_3_3_21,1,3,
59,3,59_3,3,59_3_3,22,59_3_3_22,1,3,
59,3,59_3,3,59_3_3,23,59_3_3_23,1,3,
59,3,59_3,4,59_3_4,1,59_3_4_1,1,3,
59,3,59_3,4,59_3_4,2,59_3_4_2,1,3,
59,3,59_3,4,59_3_4,3,59_3_4_3,1,3,
59,3,59_3,4,59_3_4,4,59_3_4_4,1,3,
59,3,59_3,4,59_3_4,5,59_3_4_5,1,3,
59,3,59_3,4,59_3_4,6,59_3_4_6,1,3,
59,3,59_3,4,59_3_4,7,59_3_4_7,1,3,
59,3,59_3,4,59_3_4,8,59_3_4_8,1,3,
71,1,71_1,1,71_1_1,1,71_1_1_1,1,3,
71,1,71_1,1,71_1_1,2,71_1_1_2,2,2,
71,1,71_1,1,71_1_1,3,71_1_1_3,2,2,
71,1,71_1,1,71_1_1,4,71_1_1_4,4,0,
71,1,71_1,1,71_1_1,5,71_1_1_5,2,2,
71,1,71_1,1,71_1_1,6,71_1_1_6,2,2,
71,1,71_1,1,71_1_1,7,71_1_1_7,1,3,
71,1,71_1,1,71_1_1,8,71_1_1_8,2,2,
71,1,71_1,1,71_1_1,9,71_1_1_9,2,2,
71,1,71_1,1,71_1_1,10,71_1_1_10,2,2,
71,1,71_1,1,71_1_1,11,71_1_1_11,2,2,
71,1,71_1,1,71_1_1,12,71_1_1_12,1,3,
71,1,71_1,1,71_1_1,13,71_1_1_13,1,3,
71,1,71_1,1,71_1_1,14,71_1_1_14,1,3,
71,1,71_1,1,71_1_1,15,71_1_1_15,4,0,
71,1,71_1,1,71_1_1,16,71_1_1_16,4,0,
71,1,71_1,1,71_1_1,17,71_1_1_17,1,3,
71,1,71_1,1,71_1_1,18,71_1_1_18,2,2,
71,1,71_1,1,71_1_1,19,71_1_1_19,2,2,
71,1,71_1,1,71_1_1,20,71_1_1_20,1,3,
71,1,71_1,1,71_1_1,21,71_1_1_21,2,2,
71,1,71_1,1,71_1_1,22,71_1_1_22,4,0,
71,1,71_1,1,71_1_1,23,71_1_1_23,1,3,
71,1,71_1,1,71_1_1,24,71_1_1_24,2,2,
71,1,71_1,1,71_1_1,25,71_1_1_25,3,1,
71,1,71_1,1,71_1_1,26,71_1_1_26,1,3,
71,1,71_1,1,71_1_1,27,71_1_1_27,1,3,
71,1,71_1,1,71_1_1,28,71_1_1_28,2,2,
71,1,71_1,1,71_1_1,29,71_1_1_29,3,1,
71,1,71_1,1,71_1_1,30,71_1_1_30,1,3,
71,1,71_1,1,71_1_1,31,71_1_1_31,3,1,
71,1,71_1,1,71_1_1,32,71_1_1_32,2,2,
71,1,71_1,1,71_1_1,33,71_1_1_33,2,2,
71,1,71_1,1,71_1_1,34,71_1_1_34,1,3,
71,1,71_1,1,71_1_1,35,71_1_1_35,1,3,
71,1,71_1,1,71_1_1,36,71_1_1_36,3,1,
71,1,71_1,1,71_1_1,37,71_1_1_37,1,3,
71,1,71_1,1,71_1_1,38,71_1_1_38,2,2,
71,1,71_1,1,71_1_1,39,71_1_1_39,1,3,
71,1,71_1,1,71_1_1,40,71_1_1_40,1,3,
71,1,71_1,1,71_1_1,41,71_1_1_41,1,3,
71,1,71_1,1,71_1_1,42,71_1_1_42,1,3,
71,1,71_1,1,71_1_1,43,71_1_1_43,1,3,
71,1,71_1,1,71_1_1,44,71_1_1_44,1,3,
71,1,71_1,1,71_1_1,45,71_1_1_45,1,3,
71,1,71_1,1,71_1_1,46,71_1_1_46,1,3,
71,1,71_1,1,71_1_1,47,71_1_1_47,1,3,
71,1,71_1,1,71_1_1,48,71_1_1_48,1,3,
71,1,71_1,1,71_1_1,49,71_1_1_49,2,2,
71,1,71_1,1,71_1_1,50,71_1_1_50,2,2,
71,1,71_1,1,71_1_1,51,71_1_1_51,1,3,
71,1,71_1,1,71_1_1,52,71_1_1_52,1,3,
71,1,71_1,1,71_1_1,53,71_1_1_53,1,3,
71,1,71_1,2,71_1_2,1,71_1_2_1,2,2,
71,1,71_1,2,71_1_2,2,71_1_2_2,2,2,
71,1,71_1,2,71_1_2,3,71_1_2_3,3,1,
71,1,71_1,2,71_1_2,4,71_1_2_4,1,3,
71,1,71_1,3,71_1_3,1,71_1_3_1,3,1,
71,1,71_1,3,71_1_3,2,71_1_3_2,3,1,
71,1,71_1,3,71_1_3,3,71_1_3_3,2,2,
71,1,71_1,3,71_1_3,4,71_1_3_4,2,2,
71,1,71_1,3,71_1_3,5,71_1_3_5,2,2,
71,1,71_1,3,71_1_3,6,71_1_3_6,3,1,
71,1,71_1,3,71_1_3,7,71_1_3_7,3,1,
71,1,71_1,3,71_1_3,8,71_1_3_8,2,2,
71,1,71_1,3,71_1_3,9,71_1_3_9,3,1,
71,1,71_1,3,71_1_3,10,71_1_3_10,1,3,
71,1,71_1,3,71_1_3,11,71_1_3_11,1,3,
71,1,71_1,3,71_1_3,12,71_1_3_12,2,2,
71,1,71_1,3,71_1_3,13,71_1_3_13,1,3,
71,1,71_1,3,71_1_3,14,71_1_3_14,2,2,
71,2,71_2,1,71_2_1,1,71_2_1_1,1,3,
71,2,71_2,1,71_2_1,2,71_2_1_2,2,2,
71,2,71_2,1,71_2_1,3,71_2_1_3,2,2,
71,2,71_2,1,71_2_1,4,71_2_1_4,2,2,
71,2,71_2,1,71_2_1,5,71_2_1_5,3,1,
71,2,71_2,1,71_2_1,6,71_2_1_6,2,2,
71,2,71_2,1,71_2_1,7,71_2_1_7,2,2,
71,2,71_2,1,71_2_1,8,71_2_1_8,4,0,
71,2,71_2,1,71_2_1,9,71_2_1_9,2,2,
71,2,71_2,1,71_2_1,10,71_2_1_10,2,2,
71,2,71_2,1,71_2_1,11,71_2_1_11,3,1,
71,2,71_2,1,71_2_1,12,71_2_1_12,1,3,
71,2,71_2,1,71_2_1,13,71_2_1_13,2,2,
71,2,71_2,1,71_2_1,14,71_2_1_14,1,3,
71,2,71_2,1,71_2_1,15,71_2_1_15,2,2,
71,2,71_2,1,71_2_1,16,71_2_1_16,1,3,
71,2,71_2,1,71_2_1,17,71_2_1_17,2,2,
71,2,71_2,1,71_2_1,18,71_2_1_18,1,3,
71,2,71_2,1,71_2_1,19,71_2_1_19,2,2,
71,2,71_2,1,71_2_1,20,71_2_1_20,3,1,
71,2,71_2,1,71_2_1,21,71_2_1_21,2,2,
71,2,71_2,1,71_2_1,22,71_2_1_22,1,3,
71,2,71_2,1,71_2_1,23,71_2_1_23,2,2,
71,2,71_2,1,71_2_1,24,71_2_1_24,2,2,
71,2,71_2,1,71_2_1,25,71_2_1_25,1,3,
71,2,71_2,1,71_2_1,26,71_2_1_26,3,1,
71,2,71_2,1,71_2_1,27,71_2_1_27,1,3,
71,2,71_2,1,71_2_1,28,71_2_1_28,3,1,
71,2,71_2,1,71_2_1,29,71_2_1_29,2,2,
71,2,71_2,1,71_2_1,30,71_2_1_30,1,3,
71,2,71_2,1,71_2_1,31,71_2_1_31,1,3,
71,2,71_2,1,71_2_1,32,71_2_1_32,1,3,
71,2,71_2,1,71_2_1,33,71_2_1_33,1,3,
71,2,71_2,1,71_2_1,34,71_2_1_34,1,3,
71,2,71_2,1,71_2_1,35,71_2_1_35,2,2,
71,2,71_2,1,71_2_1,36,71_2_1_36,1,3,
71,2,71_2,1,71_2_1,37,71_2_1_37,1,3,
71,2,71_2,1,71_2_1,38,71_2_1_38,2,2,
71,2,71_2,1,71_2_1,39,71_2_1_39,3,1,
71,2,71_2,1,71_2_1,40,71_2_1_40,2,2,
71,2,71_2,1,71_2_1,41,71_2_1_41,2,2,
71,2,71_2,1,71_2_1,42,71_2_1_42,1,3,
71,2,71_2,1,71_2_1,43,71_2_1_43,1,3,
71,2,71_2,1,71_2_1,44,71_2_1_44,2,2,
71,2,71_2,1,71_2_1,45,71_2_1_45,2,2,
71,2,71_2,1,71_2_1,46,71_2_1_46,1,3,
71,2,71_2,1,71_2_1,47,71_2_1_47,1,3,
71,2,71_2,1,71_2_1,48,71_2_1_48,3,1,
71,2,71_2,1,71_2_1,49,71_2_1_49,3,1,
71,2,71_2,1,71_2_1,50,71_2_1_50,1,3,
71,2,71_2,1,71_2_1,51,71_2_1_51,1,3,
71,2,71_2,1,71_2_1,52,71_2_1_52,1,3,
71,2,71_2,1,71_2_1,53,71_2_1_53,1,3,
71,2,71_2,1,71_2_1,54,71_2_1_54,1,3,
71,2,71_2,1,71_2_1,55,71_2_1_55,2,2,
71,2,71_2,1,71_2_1,56,71_2_1_56,1,3,
71,2,71_2,1,71_2_1,57,71_2_1_57,1,3,
71,2,71_2,1,71_2_1,58,71_2_1_58,1,3,
71,2,71_2,1,71_2_1,59,71_2_1_59,2,2,
71,2,71_2,1,71_2_1,60,71_2_1_60,1,3,
71,2,71_2,1,71_2_1,61,71_2_1_61,3,1,
71,2,71_2,1,71_2_1,62,71_2_1_62,3,1,
71,2,71_2,1,71_2_1,63,71_2_1_63,1,3,
71,2,71_2,1,71_2_1,64,71_2_1_64,1,3,
71,2,71_2,1,71_2_1,65,71_2_1_65,1,3,
71,2,71_2,1,71_2_1,66,71_2_1_66,2,2,
71,2,71_2,1,71_2_1,67,71_2_1_67,1,3,
71,2,71_2,1,71_2_1,68,71_2_1_68,1,3,
71,2,71_2,1,71_2_1,69,71_2_1_69,1,3,
71,3,71_3,1,71_3_1,1,71_3_1_1,1,3,
71,3,71_3,1,71_3_1,2,71_3_1_2,1,3,
71,3,71_3,1,71_3_1,3,71_3_1_3,2,2,
71,3,71_3,1,71_3_1,4,71_3_1_4,1,3,
71,3,71_3,1,71_3_1,5,71_3_1_5,1,3,
71,3,71_3,1,71_3_1,6,71_3_1_6,1,3,
71,3,71_3,1,71_3_1,7,71_3_1_7,1,3,
71,3,71_3,1,71_3_1,8,71_3_1_8,1,3,
71,3,71_3,1,71_3_1,9,71_3_1_9,1,3,
71,3,71_3,1,71_3_1,10,71_3_1_10,1,3,
71,3,71_3,1,71_3_1,11,71_3_1_11,2,2,
71,3,71_3,1,71_3_1,12,71_3_1_12,1,3,
71,3,71_3,1,71_3_1,13,71_3_1_13,2,2,
71,3,71_3,1,71_3_1,14,71_3_1_14,1,3,
71,3,71_3,1,71_3_1,15,71_3_1_15,1,3,
71,3,71_3,1,71_3_1,16,71_3_1_16,2,2,
71,3,71_3,1,71_3_1,17,71_3_1_17,1,3,
71,3,71_3,1,71_3_1,18,71_3_1_18,1,3,
71,3,71_3,1,71_3_1,19,71_3_1_19,1,3,
71,3,71_3,1,71_3_1,20,71_3_1_20,1,3,
71,3,71_3,1,71_3_1,21,71_3_1_21,1,3,
71,3,71_3,1,71_3_1,22,71_3_1_22,1,3,
71,3,71_3,1,71_3_1,23,71_3_1_23,1,3,
71,3,71_3,1,71_3_1,24,71_3_1_24,1,3,
71,3,71_3,1,71_3_1,25,71_3_1_25,4,0,
71,3,71_3,1,71_3_1,26,71_3_1_26,2,2,
71,3,71_3,1,71_3_1,27,71_3_1_27,2,2,
71,3,71_3,1,71_3_1,28,71_3_1_28,4,0,
71,3,71_3,1,71_3_1,29,71_3_1_29,1,3,
71,3,71_3,1,71_3_1,30,71_3_1_30,2,2,
71,3,71_3,1,71_3_1,31,71_3_1_31,1,3,
71,3,71_3,1,71_3_1,32,71_3_1_32,1,3,
71,3,71_3,1,71_3_1,33,71_3_1_33,1,3,
71,3,71_3,1,71_3_1,34,71_3_1_34,1,3,
71,3,71_3,1,71_3_1,35,71_3_1_35,1,3,
71,3,71_3,1,71_3_1,36,71_3_1_36,2,2,
71,3,71_3,1,71_3_1,37,71_3_1_37,2,2,
71,3,71_3,1,71_3_1,38,71_3_1_38,1,3,
71,3,71_3,1,71_3_1,39,71_3_1_39,1,3,
71,3,71_3,1,71_3_1,40,71_3_1_40,1,3,
71,3,71_3,1,71_3_1,41,71_3_1_41,2,2,
71,3,71_3,1,71_3_1,42,71_3_1_42,1,3,
71,3,71_3,1,71_3_1,43,71_3_1_43,2,2,
71,3,71_3,1,71_3_1,44,71_3_1_44,1,3,
71,3,71_3,1,71_3_1,45,71_3_1_45,1,3,
71,3,71_3,1,71_3_1,46,71_3_1_46,1,3,
71,3,71_3,1,71_3_1,47,71_3_1_47,1,3,
71,3,71_3,1,71_3_1,48,71_3_1_48,1,3,
71,3,71_3,1,71_3_1,49,71_3_1_49,2,2,
71,3,71_3,1,71_3_1,50,71_3_1_50,1,3,
71,3,71_3,1,71_3_1,51,71_3_1_51,1,3,
71,3,71_3,1,71_3_1,52,71_3_1_52,1,3,
71,3,71_3,1,71_3_1,53,71_3_1_53,1,3,
71,3,71_3,1,71_3_1,54,71_3_1_54,3,1,
71,3,71_3,1,71_3_1,55,71_3_1_55,2,2,
71,3,71_3,1,71_3_1,56,71_3_1_56,2,2,
71,3,71_3,1,71_3_1,57,71_3_1_57,1,3,
71,3,71_3,1,71_3_1,58,71_3_1_58,2,2,
71,3,71_3,1,71_3_1,59,71_3_1_59,1,3,
71,3,71_3,1,71_3_1,60,71_3_1_60,1,3,
71,3,71_3,1,71_3_1,61,71_3_1_61,1,3,
71,3,71_3,1,71_3_1,62,71_3_1_62,1,3,
71,3,71_3,1,71_3_1,63,71_3_1_63,1,3,
71,3,71_3,1,71_3_1,64,71_3_1_64,1,3,
71,3,71_3,1,71_3_1,65,71_3_1_65,1,3,
71,3,71_3,1,71_3_1,66,71_3_1_66,1,3,
71,3,71_3,1,71_3_1,67,71_3_1_67,1,3,
71,3,71_3,1,71_3_1,68,71_3_1_68,1,3,
71,3,71_3,1,71_3_1,69,71_3_1_69,2,2,
71,3,71_3,1,71_3_1,70,71_3_1_70,2,2,
71,3,71_3,1,71_3_1,71,71_3_1_71,1,3,
71,3,71_3,1,71_3_1,72,71_3_1_72,1,3,
71,3,71_3,1,71_3_1,73,71_3_1_73,1,3,
71,3,71_3,1,71_3_1,74,71_3_1_74,1,3,
71,3,71_3,1,71_3_1,75,71_3_1_75,1,3,
71,3,71_3,1,71_3_1,76,71_3_1_76,1,3,
71,3,71_3,2,71_3_2,1,71_3_2_1,2,2,
71,3,71_3,2,71_3_2,2,71_3_2_2,3,1,
71,3,71_3,2,71_3_2,3,71_3_2_3,1,3,
71,3,71_3,2,71_3_2,4,71_3_2_4,1,3,
71,3,71_3,2,71_3_2,5,71_3_2_5,1,3,
71,3,71_3,2,71_3_2,6,71_3_2_6,1,3,
71,3,71_3,2,71_3_2,7,71_3_2_7,1,3,
71,3,71_3,2,71_3_2,8,71_3_2_8,1,3,
71,3,71_3,2,71_3_2,9,71_3_2_9,1,3,
71,3,71_3,2,71_3_2,10,71_3_2_10,1,3,
71,3,71_3,2,71_3_2,11,71_3_2_11,1,3,
71,3,71_3,2,71_3_2,12,71_3_2_12,1,3,
71,3,71_3,2,71_3_2,13,71_3_2_13,1,3,
71,3,71_3,2,71_3_2,14,71_3_2_14,1,3,
71,3,71_3,2,71_3_2,15,71_3_2_15,4,0,
71,3,71_3,2,71_3_2,16,71_3_2_16,1,3,
71,3,71_3,2,71_3_2,17,71_3_2_17,1,3,
71,3,71_3,2,71_3_2,18,71_3_2_18,4,0,
71,3,71_3,2,71_3_2,19,71_3_2_19,1,3,
