Id,plant_nr,plant_id,fruit_nr,fruit_id,n_seeds,excluded,comment
25,5,25_5,16,25_5_16,3,0,
25,5,25_5,17,25_5_17,2,0,
25,5,25_5,18,25_5_18,4,0,
25,5,25_5,19,25_5_19,4,0,
25,5,25_5,20,25_5_20,4,0,
25,5,25_5,21,25_5_21,4,0,
25,5,25_5,22,25_5_22,5,0,
25,5,25_5,23,25_5_23,4,0,
25,5,25_5,24,25_5_24,2,0,
25,5,25_5,25,25_5_25,2,0,
25,5,25_5,26,25_5_26,3,0,
25,5,25_5,27,25_5_27,3,0,
25,5,25_5,28,25_5_28,1,0,
25,5,25_5,29,25_5_29,1,0,
25,5,25_5,30,25_5_30,4,0,
25,5,25_5,31,25_5_31,3,0,
25,5,25_5,32,25_5_32,1,0,
25,5,25_5,33,25_5_33,2,0,
25,5,25_5,34,25_5_34,2,0,
25,5,25_5,35,25_5_35,3,0,
25,5,25_5,36,25_5_36,5,0,
25,5,25_5,37,25_5_37,5,0,
25,5,25_5,38,25_5_38,3,0,
25,5,25_5,39,25_5_39,3,0,
25,5,25_5,40,25_5_40,6,0,
25,5,25_5,41,25_5_41,5,0,
25,5,25_5,42,25_5_42,5,0,
25,5,25_5,43,25_5_43,4,0,
25,5,25_5,44,25_5_44,5,0,
25,5,25_5,45,25_5_45,2,0,
25,5,25_5,46,25_5_46,3,0,
25,5,25_5,47,25_5_47,3,0,
25,5,25_5,48,25_5_48,3,0,
25,5,25_5,49,25_5_49,3,0,
25,5,25_5,50,25_5_50,3,0,
25,6,25_6,1,25_6_1,3,0,
25,6,25_6,2,25_6_2,4,0,
25,6,25_6,3,25_6_3,4,0,
25,6,25_6,4,25_6_4,4,0,
25,6,25_6,5,25_6_5,5,0,
25,6,25_6,6,25_6_6,2,0,
25,6,25_6,7,25_6_7,7,0,
25,6,25_6,8,25_6_8,3,0,
25,6,25_6,9,25_6_9,2,0,
25,6,25_6,10,25_6_10,4,0,
25,6,25_6,11,25_6_11,4,0,
25,6,25_6,12,25_6_12,2,0,
25,6,25_6,13,25_6_13,5,0,
25,6,25_6,14,25_6_14,3,0,
25,6,25_6,15,25_6_15,6,0,
25,6,25_6,16,25_6_16,4,0,
25,6,25_6,17,25_6_17,4,0,
25,6,25_6,18,25_6_18,3,0,
25,6,25_6,19,25_6_19,5,0,
25,6,25_6,20,25_6_20,3,0,
25,6,25_6,21,25_6_21,3,0,
25,6,25_6,22,25_6_22,4,0,
25,6,25_6,23,25_6_23,4,0,
25,6,25_6,24,25_6_24,5,0,
25,6,25_6,25,25_6_25,3,0,
25,6,25_6,26,25_6_26,3,0,
25,6,25_6,27,25_6_27,3,0,
25,6,25_6,28,25_6_28,4,0,
25,6,25_6,29,25_6_29,4,0,
25,6,25_6,30,25_6_30,4,0,
25,6,25_6,31,25_6_31,5,0,
25,6,25_6,32,25_6_32,7,0,
25,6,25_6,33,25_6_33,6,0,
25,6,25_6,34,25_6_34,6,0,
25,6,25_6,35,25_6_35,5,0,
25,6,25_6,36,25_6_36,6,0,
25,6,25_6,37,25_6_37,4,0,
25,6,25_6,38,25_6_38,3,0,
25,6,25_6,39,25_6_39,3,0,
25,6,25_6,40,25_6_40,5,0,
25,6,25_6,41,25_6_41,4,0,
25,6,25_6,42,25_6_42,3,0,
25,6,25_6,43,25_6_43,2,0,
25,6,25_6,44,25_6_44,4,0,
25,6,25_6,45,25_6_45,3,0,
25,6,25_6,46,25_6_46,3,0,
25,6,25_6,47,25_6_47,2,0,
25,6,25_6,48,25_6_48,4,0,
25,6,25_6,49,25_6_49,4,0,
25,6,25_6,50,25_6_50,5,0,
27,1,27_1,1,27_1_1,7,0,
27,1,27_1,2,27_1_2,3,0,
27,1,27_1,3,27_1_3,3,0,
27,1,27_1,4,27_1_4,3,0,
27,1,27_1,5,27_1_5,3,0,
27,1,27_1,6,27_1_6,4,0,
27,1,27_1,7,27_1_7,3,0,
27,1,27_1,8,27_1_8,1,0,
27,1,27_1,9,27_1_9,6,0,
27,1,27_1,10,27_1_10,4,0,
27,1,27_1,11,27_1_11,4,0,
27,1,27_1,12,27_1_12,4,0,
27,1,27_1,13,27_1_13,4,0,
27,1,27_1,14,27_1_14,4,0,
27,1,27_1,15,27_1_15,1,0,
27,1,27_1,16,27_1_16,2,0,
27,1,27_1,17,27_1_17,3,0,
27,1,27_1,18,27_1_18,3,0,
27,1,27_1,19,27_1_19,3,0,
27,1,27_1,20,27_1_20,6,0,
27,1,27_1,21,27_1_21,2,0,
27,1,27_1,22,27_1_22,4,0,
27,1,27_1,23,27_1_23,3,0,
27,1,27_1,24,27_1_24,2,0,
27,1,27_1,25,27_1_25,5,0,
27,1,27_1,26,27_1_26,3,0,
27,1,27_1,27,27_1_27,3,0,
27,1,27_1,28,27_1_28,4,0,
27,1,27_1,29,27_1_29,3,0,
27,1,27_1,30,27_1_30,5,0,
27,1,27_1,31,27_1_31,4,0,
27,1,27_1,32,27_1_32,5,0,
27,1,27_1,33,27_1_33,3,0,
27,1,27_1,34,27_1_34,1,0,
27,1,27_1,35,27_1_35,4,0,
27,1,27_1,36,27_1_36,6,0,
27,1,27_1,37,27_1_37,2,0,
27,1,27_1,38,27_1_38,6,0,
27,1,27_1,39,27_1_39,4,0,
27,1,27_1,40,27_1_40,3,0,
27,1,27_1,41,27_1_41,4,0,
27,1,27_1,42,27_1_42,5,0,
27,1,27_1,43,27_1_43,4,0,
27,1,27_1,44,27_1_44,3,0,
27,1,27_1,45,27_1_45,5,0,
27,1,27_1,46,27_1_46,6,0,
27,1,27_1,47,27_1_47,6,0,
27,1,27_1,48,27_1_48,10,0,
27,1,27_1,49,27_1_49,8,0,
27,1,27_1,50,27_1_50,3,0,
27,2,27_2,1,27_2_1,4,0,
27,2,27_2,2,27_2_2,6,0,
27,2,27_2,3,27_2_3,6,0,
27,2,27_2,4,27_2_4,4,0,
27,2,27_2,5,27_2_5,3,0,
27,2,27_2,6,27_2_6,3,0,
27,2,27_2,7,27_2_7,4,0,
27,2,27_2,8,27_2_8,2,0,
27,2,27_2,9,27_2_9,2,0,
27,2,27_2,10,27_2_10,2,0,
27,2,27_2,11,27_2_11,1,0,
27,2,27_2,12,27_2_12,4,0,
27,2,27_2,13,27_2_13,4,0,
27,2,27_2,14,27_2_14,5,0,
27,2,27_2,15,27_2_15,3,0,
27,2,27_2,16,27_2_16,3,0,
27,2,27_2,17,27_2_17,4,0,
27,2,27_2,18,27_2_18,4,0,
27,2,27_2,19,27_2_19,5,0,
27,2,27_2,20,27_2_20,4,0,
27,2,27_2,21,27_2_21,3,0,
27,2,27_2,22,27_2_22,2,0,
27,2,27_2,23,27_2_23,4,0,
27,2,27_2,24,27_2_24,3,0,
27,2,27_2,25,27_2_25,2,0,
27,2,27_2,26,27_2_26,2,0,
27,2,27_2,27,27_2_27,3,0,
27,2,27_2,28,27_2_28,2,0,
27,2,27_2,29,27_2_29,3,0,
27,2,27_2,30,27_2_30,2,0,
27,2,27_2,31,27_2_31,3,0,
27,2,27_2,32,27_2_32,1,0,
27,2,27_2,33,27_2_33,1,0,
27,2,27_2,34,27_2_34,3,0,
27,2,27_2,35,27_2_35,3,0,
27,2,27_2,36,27_2_36,5,0,
27,2,27_2,37,27_2_37,2,0,
27,2,27_2,38,27_2_38,3,0,
27,2,27_2,39,27_2_39,3,0,
27,2,27_2,40,27_2_40,3,0,
27,2,27_2,41,27_2_41,5,0,
27,2,27_2,42,27_2_42,2,0,
27,2,27_2,43,27_2_43,2,0,
27,2,27_2,44,27_2_44,1,0,
27,2,27_2,45,27_2_45,2,0,
27,2,27_2,46,27_2_46,2,0,
27,2,27_2,47,27_2_47,1,0,
27,2,27_2,48,27_2_48,1,0,
27,2,27_2,49,27_2_49,1,0,
27,2,27_2,50,27_2_50,1,0,
27,3,27_3,1,27_3_1,7,0,
27,3,27_3,2,27_3_2,4,0,
27,3,27_3,3,27_3_3,5,0,
27,3,27_3,4,27_3_4,2,0,
27,3,27_3,5,27_3_5,2,0,
27,3,27_3,6,27_3_6,3,0,
27,3,27_3,7,27_3_7,1,0,
27,3,27_3,8,27_3_8,1,0,
27,3,27_3,9,27_3_9,3,0,
27,3,27_3,10,27_3_10,2,0,
27,3,27_3,11,27_3_11,2,0,
27,3,27_3,12,27_3_12,4,0,
27,3,27_3,13,27_3_13,4,0,
27,3,27_3,14,27_3_14,6,0,
27,3,27_3,15,27_3_15,4,0,
27,3,27_3,16,27_3_16,2,0,
27,3,27_3,17,27_3_17,3,0,
27,3,27_3,18,27_3_18,2,0,
27,3,27_3,19,27_3_19,3,0,
27,3,27_3,20,27_3_20,2,0,
27,3,27_3,21,27_3_21,3,0,
27,3,27_3,22,27_3_22,1,0,
27,3,27_3,23,27_3_23,2,0,
27,3,27_3,24,27_3_24,5,0,
27,3,27_3,25,27_3_25,2,0,
27,3,27_3,26,27_3_26,5,0,
27,3,27_3,27,27_3_27,4,0,
27,3,27_3,28,27_3_28,3,0,
27,3,27_3,29,27_3_29,2,0,
27,3,27_3,30,27_3_30,2,0,
27,3,27_3,31,27_3_31,1,0,
27,3,27_3,32,27_3_32,2,0,
27,3,27_3,33,27_3_33,4,0,
27,3,27_3,34,27_3_34,2,0,
27,3,27_3,35,27_3_35,2,0,
27,3,27_3,36,27_3_36,2,0,
27,3,27_3,37,27_3_37,2,0,
27,3,27_3,38,27_3_38,3,0,
27,3,27_3,39,27_3_39,3,0,
27,3,27_3,40,27_3_40,4,0,
27,3,27_3,41,27_3_41,2,0,
27,3,27_3,42,27_3_42,2,0,
27,3,27_3,43,27_3_43,3,0,
27,3,27_3,44,27_3_44,4,0,
27,3,27_3,45,27_3_45,3,0,
27,3,27_3,46,27_3_46,3,0,
27,3,27_3,47,27_3_47,2,0,
27,3,27_3,48,27_3_48,5,0,
27,3,27_3,49,27_3_49,4,0,
27,3,27_3,50,27_3_50,2,0,
27,4,27_4,1,27_4_1,3,0,
27,4,27_4,2,27_4_2,2,0,
27,4,27_4,3,27_4_3,5,0,
27,4,27_4,4,27_4_4,3,0,
27,4,27_4,5,27_4_5,2,0,
27,4,27_4,6,27_4_6,4,0,
27,4,27_4,7,27_4_7,2,0,
27,4,27_4,8,27_4_8,3,0,
27,4,27_4,9,27_4_9,5,0,
27,4,27_4,10,27_4_10,2,0,
27,4,27_4,11,27_4_11,3,0,
27,4,27_4,12,27_4_12,2,0,
27,4,27_4,13,27_4_13,2,0,
27,4,27_4,14,27_4_14,2,0,
27,4,27_4,15,27_4_15,2,0,
27,4,27_4,16,27_4_16,2,0,
27,4,27_4,17,27_4_17,2,0,
27,4,27_4,18,27_4_18,5,0,
27,4,27_4,19,27_4_19,3,0,
27,4,27_4,20,27_4_20,1,0,
27,4,27_4,21,27_4_21,4,0,
27,4,27_4,22,27_4_22,5,0,
27,4,27_4,23,27_4_23,4,0,
27,4,27_4,24,27_4_24,3,0,
27,4,27_4,25,27_4_25,2,0,
27,4,27_4,26,27_4_26,2,0,
27,4,27_4,27,27_4_27,2,0,
27,4,27_4,28,27_4_28,2,0,
27,4,27_4,29,27_4_29,2,0,
27,4,27_4,30,27_4_30,3,0,
27,4,27_4,31,27_4_31,3,0,
27,4,27_4,32,27_4_32,2,0,
27,4,27_4,33,27_4_33,1,0,
27,4,27_4,34,27_4_34,3,0,
27,4,27_4,35,27_4_35,4,0,
27,4,27_4,36,27_4_36,3,0,
27,4,27_4,37,27_4_37,1,0,
27,4,27_4,38,27_4_38,1,0,
27,4,27_4,39,27_4_39,4,0,
27,4,27_4,40,27_4_40,2,0,
27,4,27_4,41,27_4_41,3,0,
27,4,27_4,42,27_4_42,1,0,
27,4,27_4,43,27_4_43,2,0,
27,4,27_4,44,27_4_44,3,0,
27,4,27_4,45,27_4_45,2,0,
27,4,27_4,46,27_4_46,5,0,
27,4,27_4,47,27_4_47,2,0,
27,4,27_4,48,27_4_48,1,0,
27,4,27_4,49,27_4_49,3,0,
27,4,27_4,50,27_4_50,2,0,
27,5,27_5,1,27_5_1,5,0,
27,5,27_5,2,27_5_2,5,0,
27,5,27_5,3,27_5_3,4,0,
27,5,27_5,4,27_5_4,3,0,
27,5,27_5,5,27_5_5,5,0,
27,5,27_5,6,27_5_6,2,0,
27,5,27_5,7,27_5_7,5,0,
27,5,27_5,8,27_5_8,5,0,
27,5,27_5,9,27_5_9,3,0,
27,5,27_5,10,27_5_10,1,0,
27,5,27_5,11,27_5_11,5,0,
27,5,27_5,12,27_5_12,2,0,
27,5,27_5,13,27_5_13,3,0,
27,5,27_5,14,27_5_14,7,0,
27,5,27_5,15,27_5_15,1,0,
27,5,27_5,16,27_5_16,1,0,
27,5,27_5,17,27_5_17,3,0,
27,5,27_5,18,27_5_18,2,0,
27,5,27_5,19,27_5_19,3,0,
27,5,27_5,20,27_5_20,5,0,
27,5,27_5,21,27_5_21,2,0,
27,5,27_5,22,27_5_22,2,0,
27,5,27_5,23,27_5_23,3,0,
27,5,27_5,24,27_5_24,2,0,
27,5,27_5,25,27_5_25,2,0,
27,5,27_5,26,27_5_26,4,0,
27,5,27_5,27,27_5_27,2,0,
27,5,27_5,28,27_5_28,3,0,
27,5,27_5,29,27_5_29,1,0,
27,5,27_5,30,27_5_30,2,0,
27,5,27_5,31,27_5_31,3,0,
27,5,27_5,32,27_5_32,4,0,
27,5,27_5,33,27_5_33,1,0,
27,5,27_5,34,27_5_34,1,0,
27,5,27_5,35,27_5_35,2,0,
27,5,27_5,36,27_5_36,2,0,
27,5,27_5,37,27_5_37,1,0,
27,5,27_5,38,27_5_38,1,0,
27,5,27_5,39,27_5_39,3,0,
27,5,27_5,40,27_5_40,2,0,
27,5,27_5,41,27_5_41,4,0,
27,5,27_5,42,27_5_42,2,0,
27,5,27_5,43,27_5_43,6,0,
27,5,27_5,44,27_5_44,3,0,
27,5,27_5,45,27_5_45,2,0,
27,5,27_5,46,27_5_46,5,0,
27,5,27_5,47,27_5_47,2,0,
27,5,27_5,48,27_5_48,2,0,
27,5,27_5,49,27_5_49,2,0,
27,5,27_5,50,27_5_50,1,0,
27,6,27_6,1,27_6_1,1,0,
27,6,27_6,2,27_6_2,2,0,
27,6,27_6,3,27_6_3,4,0,
27,6,27_6,4,27_6_4,1,0,
27,6,27_6,5,27_6_5,3,0,
27,6,27_6,6,27_6_6,2,0,
27,6,27_6,7,27_6_7,3,0,
27,6,27_6,8,27_6_8,3,0,
27,6,27_6,9,27_6_9,6,0,
27,6,27_6,10,27_6_10,6,0,
27,6,27_6,11,27_6_11,6,0,
27,6,27_6,12,27_6_12,2,0,
27,6,27_6,13,27_6_13,4,0,
27,6,27_6,14,27_6_14,3,0,
27,6,27_6,15,27_6_15,4,0,
27,6,27_6,16,27_6_16,7,0,
27,6,27_6,17,27_6_17,5,0,
27,6,27_6,18,27_6_18,2,0,
27,6,27_6,19,27_6_19,3,0,
27,6,27_6,20,27_6_20,1,0,
27,6,27_6,21,27_6_21,4,0,
27,6,27_6,22,27_6_22,5,0,
27,6,27_6,23,27_6_23,6,0,
27,6,27_6,24,27_6_24,3,0,
27,6,27_6,25,27_6_25,3,0,
27,6,27_6,26,27_6_26,1,0,
27,6,27_6,27,27_6_27,1,0,
27,6,27_6,28,27_6_28,2,0,
27,6,27_6,29,27_6_29,2,0,
27,6,27_6,30,27_6_30,3,0,
27,6,27_6,31,27_6_31,3,0,
27,6,27_6,32,27_6_32,4,0,
27,6,27_6,33,27_6_33,4,0,
27,6,27_6,34,27_6_34,1,0,
27,6,27_6,35,27_6_35,5,0,
27,6,27_6,36,27_6_36,1,0,
27,6,27_6,37,27_6_37,5,0,
27,6,27_6,38,27_6_38,3,0,
27,6,27_6,39,27_6_39,1,0,
27,6,27_6,40,27_6_40,1,0,
27,6,27_6,41,27_6_41,2,0,
27,6,27_6,42,27_6_42,1,0,
27,6,27_6,43,27_6_43,1,0,
27,6,27_6,44,27_6_44,2,0,
27,6,27_6,45,27_6_45,6,0,
27,6,27_6,46,27_6_46,3,0,
27,6,27_6,47,27_6_47,5,0,
27,6,27_6,48,27_6_48,2,0,
27,6,27_6,49,27_6_49,2,0,
27,6,27_6,50,27_6_50,2,0,
28,1,28_1,1,28_1_1,4,0,
28,1,28_1,2,28_1_2,3,0,
28,1,28_1,3,28_1_3,7,0,
28,1,28_1,4,28_1_4,8,0,
28,1,28_1,5,28_1_5,4,0,
28,1,28_1,6,28_1_6,3,0,
28,1,28_1,7,28_1_7,3,0,
28,1,28_1,8,28_1_8,4,0,
28,1,28_1,9,28_1_9,3,0,
28,1,28_1,10,28_1_10,2,0,
28,1,28_1,11,28_1_11,4,0,
28,1,28_1,12,28_1_12,3,0,
28,1,28_1,13,28_1_13,4,0,
28,1,28_1,14,28_1_14,1,0,
28,1,28_1,15,28_1_15,2,0,
28,1,28_1,16,28_1_16,5,0,
28,1,28_1,17,28_1_17,4,0,
28,1,28_1,18,28_1_18,3,0,
28,1,28_1,19,28_1_19,7,0,
28,1,28_1,20,28_1_20,6,0,
28,1,28_1,21,28_1_21,4,0,
28,1,28_1,22,28_1_22,5,0,
28,1,28_1,23,28_1_23,4,0,
28,1,28_1,24,28_1_24,4,0,
28,1,28_1,25,28_1_25,4,0,
28,1,28_1,26,28_1_26,4,0,
28,1,28_1,27,28_1_27,4,0,
28,1,28_1,28,28_1_28,4,0,
28,1,28_1,29,28_1_29,7,0,
28,1,28_1,30,28_1_30,2,0,
28,1,28_1,31,28_1_31,5,0,
28,1,28_1,32,28_1_32,4,0,
28,1,28_1,33,28_1_33,3,0,
28,1,28_1,34,28_1_34,2,0,
28,1,28_1,35,28_1_35,5,0,
28,1,28_1,36,28_1_36,5,0,
28,1,28_1,37,28_1_37,2,0,
28,1,28_1,38,28_1_38,2,0,
28,1,28_1,39,28_1_39,4,0,
28,1,28_1,40,28_1_40,4,0,
28,1,28_1,41,28_1_41,2,0,
28,1,28_1,42,28_1_42,3,0,
28,1,28_1,43,28_1_43,2,0,
28,1,28_1,44,28_1_44,2,0,
28,1,28_1,45,28_1_45,3,0,
28,1,28_1,46,28_1_46,2,0,
28,1,28_1,47,28_1_47,1,0,
28,1,28_1,48,28_1_48,3,0,
28,1,28_1,49,28_1_49,3,0,
28,1,28_1,50,28_1_50,4,0,
28,2,28_2,1,28_2_1,4,0,
28,2,28_2,2,28_2_2,3,0,
28,2,28_2,3,28_2_3,4,0,
28,2,28_2,4,28_2_4,5,0,
28,2,28_2,5,28_2_5,6,0,
28,2,28_2,6,28_2_6,3,0,
28,2,28_2,7,28_2_7,3,0,
28,2,28_2,8,28_2_8,4,0,
28,2,28_2,9,28_2_9,5,0,
28,2,28_2,10,28_2_10,5,0,
28,2,28_2,11,28_2_11,1,0,
28,2,28_2,12,28_2_12,6,0,
28,2,28_2,13,28_2_13,4,0,
28,2,28_2,14,28_2_14,2,0,
28,2,28_2,15,28_2_15,3,0,
28,2,28_2,16,28_2_16,6,0,
28,2,28_2,17,28_2_17,3,0,
28,2,28_2,18,28_2_18,3,0,
28,2,28_2,19,28_2_19,3,0,
28,2,28_2,20,28_2_20,3,0,
28,2,28_2,21,28_2_21,1,0,
28,2,28_2,22,28_2_22,2,0,
28,2,28_2,23,28_2_23,5,0,
28,2,28_2,24,28_2_24,2,0,
28,2,28_2,25,28_2_25,4,0,
28,2,28_2,26,28_2_26,5,0,
28,2,28_2,27,28_2_27,2,0,
28,2,28_2,28,28_2_28,1,0,
28,2,28_2,29,28_2_29,2,0,
28,2,28_2,30,28_2_30,1,0,
28,2,28_2,31,28_2_31,1,0,
28,2,28_2,32,28_2_32,3,0,
28,2,28_2,33,28_2_33,4,0,
28,2,28_2,34,28_2_34,4,0,
28,2,28_2,35,28_2_35,6,0,
28,2,28_2,36,28_2_36,4,0,
28,2,28_2,37,28_2_37,4,0,
28,2,28_2,38,28_2_38,4,0,
28,2,28_2,39,28_2_39,5,0,
28,2,28_2,40,28_2_40,3,0,
28,2,28_2,41,28_2_41,4,0,
28,2,28_2,42,28_2_42,4,0,
28,2,28_2,43,28_2_43,4,0,
28,2,28_2,44,28_2_44,3,0,
28,2,28_2,45,28_2_45,3,0,
28,2,28_2,46,28_2_46,6,0,
28,2,28_2,47,28_2_47,3,0,
28,2,28_2,48,28_2_48,3,0,
28,2,28_2,49,28_2_49,4,0,
28,2,28_2,50,28_2_50,4,0,
28,3,28_3,1,28_3_1,6,0,
28,3,28_3,2,28_3_2,2,0,
28,3,28_3,3,28_3_3,3,0,
28,3,28_3,4,28_3_4,4,0,
28,3,28_3,5,28_3_5,2,0,
28,3,28_3,6,28_3_6,1,0,
28,3,28_3,7,28_3_7,5,0,
28,3,28_3,8,28_3_8,2,0,
28,3,28_3,9,28_3_9,2,0,
28,3,28_3,10,28_3_10,2,0,
28,3,28_3,11,28_3_11,1,0,
28,3,28_3,12,28_3_12,5,0,
28,3,28_3,13,28_3_13,3,0,
28,3,28_3,14,28_3_14,3,0,
28,3,28_3,15,28_3_15,1,0,
28,3,28_3,16,28_3_16,2,0,
28,3,28_3,17,28_3_17,3,0,
28,3,28_3,18,28_3_18,4,0,
28,3,28_3,19,28_3_19,1,0,
28,3,28_3,20,28_3_20,3,0,
28,3,28_3,21,28_3_21,4,0,
28,3,28_3,22,28_3_22,3,0,
28,3,28_3,23,28_3_23,5,0,
28,3,28_3,24,28_3_24,2,0,
28,3,28_3,25,28_3_25,1,0,
28,3,28_3,26,28_3_26,1,0,
28,3,28_3,27,28_3_27,2,0,
28,3,28_3,28,28_3_28,2,0,
28,3,28_3,29,28_3_29,1,0,
28,3,28_3,30,28_3_30,4,0,
28,3,28_3,31,28_3_31,5,0,
28,3,28_3,32,28_3_32,3,0,
28,3,28_3,33,28_3_33,7,0,
28,3,28_3,34,28_3_34,4,0,
28,3,28_3,35,28_3_35,4,0,
28,3,28_3,36,28_3_36,1,0,
28,3,28_3,37,28_3_37,1,0,
28,3,28_3,38,28_3_38,4,0,
28,3,28_3,39,28_3_39,1,0,
28,3,28_3,40,28_3_40,4,0,
28,3,28_3,41,28_3_41,3,0,
28,3,28_3,42,28_3_42,3,0,
28,3,28_3,43,28_3_43,2,0,
28,3,28_3,44,28_3_44,2,0,
28,3,28_3,45,28_3_45,2,0,
28,3,28_3,46,28_3_46,1,0,
28,3,28_3,47,28_3_47,2,0,
28,3,28_3,48,28_3_48,1,0,
28,3,28_3,49,28_3_49,3,0,
28,3,28_3,50,28_3_50,2,0,
28,4,28_4,1,28_4_1,1,0,
28,4,28_4,2,28_4_2,1,0,
28,4,28_4,3,28_4_3,3,0,
28,4,28_4,4,28_4_4,5,0,
28,4,28_4,5,28_4_5,3,0,
28,4,28_4,6,28_4_6,3,0,
28,4,28_4,7,28_4_7,4,0,
28,4,28_4,8,28_4_8,2,0,
28,4,28_4,9,28_4_9,3,0,
28,4,28_4,10,28_4_10,3,0,
28,4,28_4,11,28_4_11,3,0,
28,4,28_4,12,28_4_12,3,0,
28,4,28_4,13,28_4_13,5,0,
28,4,28_4,14,28_4_14,1,0,
28,4,28_4,15,28_4_15,1,0,
28,4,28_4,16,28_4_16,1,0,
28,4,28_4,17,28_4_17,4,0,
28,4,28_4,18,28_4_18,6,0,
28,4,28_4,19,28_4_19,2,0,
28,4,28_4,20,28_4_20,2,0,
28,4,28_4,21,28_4_21,5,0,
28,4,28_4,22,28_4_22,2,0,
28,4,28_4,23,28_4_23,1,0,
28,4,28_4,24,28_4_24,1,0,
28,4,28_4,25,28_4_25,3,0,
28,4,28_4,26,28_4_26,3,0,
28,4,28_4,27,28_4_27,3,0,
28,4,28_4,28,28_4_28,1,0,
28,4,28_4,29,28_4_29,4,0,
28,4,28_4,30,28_4_30,4,0,
28,4,28_4,31,28_4_31,3,0,
28,4,28_4,32,28_4_32,5,0,
28,4,28_4,33,28_4_33,3,0,
28,4,28_4,34,28_4_34,4,0,
28,4,28_4,35,28_4_35,3,0,
28,4,28_4,36,28_4_36,3,0,
28,4,28_4,37,28_4_37,4,0,
28,4,28_4,38,28_4_38,1,0,
28,4,28_4,39,28_4_39,4,0,
28,4,28_4,40,28_4_40,2,0,
28,4,28_4,41,28_4_41,3,0,
28,4,28_4,42,28_4_42,4,0,
28,4,28_4,43,28_4_43,3,0,
28,4,28_4,44,28_4_44,6,0,
28,4,28_4,45,28_4_45,4,0,
28,4,28_4,46,28_4_46,2,0,
28,4,28_4,47,28_4_47,2,0,
28,4,28_4,48,28_4_48,4,0,
28,4,28_4,49,28_4_49,4,0,
28,4,28_4,50,28_4_50,2,0,
28,5,28_5,1,28_5_1,3,0,
28,5,28_5,2,28_5_2,4,0,
28,5,28_5,3,28_5_3,2,0,
28,5,28_5,4,28_5_4,4,0,
28,5,28_5,5,28_5_5,4,0,
28,5,28_5,6,28_5_6,6,0,
28,5,28_5,7,28_5_7,1,0,
28,5,28_5,8,28_5_8,3,0,
28,5,28_5,9,28_5_9,4,0,
28,5,28_5,10,28_5_10,4,0,
28,5,28_5,11,28_5_11,1,0,
28,5,28_5,12,28_5_12,6,0,
28,5,28_5,13,28_5_13,6,0,
28,5,28_5,14,28_5_14,2,0,
28,5,28_5,15,28_5_15,2,0,
28,5,28_5,16,28_5_16,4,0,
28,5,28_5,17,28_5_17,4,0,
28,5,28_5,18,28_5_18,3,0,
28,5,28_5,19,28_5_19,6,0,
28,5,28_5,20,28_5_20,5,0,
28,5,28_5,21,28_5_21,2,0,
28,5,28_5,22,28_5_22,3,0,
28,5,28_5,23,28_5_23,7,0,
28,5,28_5,24,28_5_24,3,0,
28,5,28_5,25,28_5_25,3,0,
28,5,28_5,26,28_5_26,7,0,
28,5,28_5,27,28_5_27,5,0,
28,5,28_5,28,28_5_28,4,0,
28,5,28_5,29,28_5_29,4,0,
28,5,28_5,30,28_5_30,6,0,
28,5,28_5,31,28_5_31,1,0,
28,5,28_5,32,28_5_32,2,0,
28,5,28_5,33,28_5_33,4,0,
28,5,28_5,34,28_5_34,4,0,
28,5,28_5,35,28_5_35,4,0,
28,5,28_5,36,28_5_36,6,0,
28,5,28_5,37,28_5_37,1,0,
28,5,28_5,38,28_5_38,2,0,
28,5,28_5,39,28_5_39,3,0,
28,5,28_5,40,28_5_40,2,0,
28,5,28_5,41,28_5_41,2,0,
28,5,28_5,42,28_5_42,1,0,
28,5,28_5,43,28_5_43,3,0,
28,5,28_5,44,28_5_44,3,0,
28,5,28_5,45,28_5_45,2,0,
28,5,28_5,46,28_5_46,2,0,
28,5,28_5,47,28_5_47,10,0,
28,5,28_5,48,28_5_48,4,0,
28,5,28_5,49,28_5_49,3,0,
28,5,28_5,50,28_5_50,3,0,
28,6,28_6,1,28_6_1,3,0,
28,6,28_6,2,28_6_2,3,0,
28,6,28_6,3,28_6_3,2,0,
28,6,28_6,4,28_6_4,3,0,
28,6,28_6,5,28_6_5,3,0,
28,6,28_6,6,28_6_6,6,0,
28,6,28_6,7,28_6_7,6,0,
28,6,28_6,8,28_6_8,7,0,
28,6,28_6,9,28_6_9,3,0,
28,6,28_6,10,28_6_10,4,0,
28,6,28_6,11,28_6_11,4,0,
28,6,28_6,12,28_6_12,6,0,
28,6,28_6,13,28_6_13,4,0,
28,6,28_6,14,28_6_14,1,0,
28,6,28_6,15,28_6_15,2,0,
28,6,28_6,16,28_6_16,6,0,
28,6,28_6,17,28_6_17,2,0,
28,6,28_6,18,28_6_18,4,0,
28,6,28_6,19,28_6_19,4,0,
28,6,28_6,20,28_6_20,4,0,
28,6,28_6,21,28_6_21,3,0,
28,6,28_6,22,28_6_22,2,0,
28,6,28_6,23,28_6_23,4,0,
28,6,28_6,24,28_6_24,1,0,
28,6,28_6,25,28_6_25,6,0,
28,6,28_6,26,28_6_26,6,0,
28,6,28_6,27,28_6_27,6,0,
28,6,28_6,28,28_6_28,3,0,
28,6,28_6,29,28_6_29,9,0,
